grid_id,date,no2_level
"7693,2863",2024-05-24,9.418937384747255E-5
"7698,2863",2024-05-24,1.0567961046492842E-4
"7703,2863",2024-05-24,1.1186983366006314E-4
"7708,2863",2024-05-24,1.101888363775954E-4
"7713,2863",2024-05-24,1.1121381994797401E-4
"7718,2863",2024-05-24,1.1767201969564691E-4
"7723,2863",2024-05-24,1.240602204892059E-4
"7728,2863",2024-05-24,1.0896610259300707E-4
"7733,2863",2024-05-24,1.0520568442926047E-4
"7693,2868",2024-05-24,9.301289725009415E-5
"7698,2868",2024-05-24,1.0790397141325615E-4
"7703,2868",2024-05-24,1.1120971405352799E-4
"7708,2868",2024-05-24,1.1247467663704657E-4
"7713,2868",2024-05-24,1.1313017986873018E-4
"7718,2868",2024-05-24,1.12529898592914E-4
"7723,2868",2024-05-24,1.1745099757645713E-4
"7728,2868",2024-05-24,1.1941409683147958E-4
"7733,2868",2024-05-24,1.1745902266105534E-4
"7693,2873",2024-05-24,9.185485770632521E-5
"7698,2873",2024-05-24,9.175260123312458E-5
"7703,2873",2024-05-24,1.008989724363129E-4
"7708,2873",2024-05-24,1.0733346207822135E-4
"7713,2873",2024-05-24,9.172124990321725E-5
"7718,2873",2024-05-24,1.033466160061871E-4
"7723,2873",2024-05-24,1.0672832933240833E-4
"7728,2873",2024-05-24,1.102635740758756E-4
"7733,2873",2024-05-24,9.553892878692563E-5
"7693,2878",2024-05-24,8.380836370639841E-5
"7698,2878",2024-05-24,8.656116425947062E-5
"7703,2878",2024-05-24,9.611040568443811E-5
"7708,2878",2024-05-24,9.573898078251946E-5
"7713,2878",2024-05-24,7.723850520672566E-5
"7718,2878",2024-05-24,7.887586372962238E-5
"7723,2878",2024-05-24,9.931741818471605E-5
"7728,2878",2024-05-24,8.541058523102628E-5
"7693,2883",2024-05-24,7.245967540413322E-5
"7698,2883",2024-05-24,7.973682963304072E-5
"7703,2883",2024-05-24,9.449923574897478E-5
"7708,2883",2024-05-24,8.561043724853069E-5
"7713,2883",2024-05-24,7.836840555669346E-5
"7718,2883",2024-05-24,7.629983060976833E-5
"7723,2883",2024-05-24,8.247724511118974E-5
"7703,2888",2024-05-24,8.522523562707435E-5
"7708,2888",2024-05-24,8.051357115357334E-5
"7713,2888",2024-05-24,7.255201418007242E-5
"7718,2888",2024-05-24,6.107110779353058E-5
"7723,2888",2024-05-24,6.618053639474387E-5
"7713,2843",2024-05-24,7.391738108463235E-5
"7718,2843",2024-05-24,6.839629362001678E-5
"7723,2843",2024-05-24,6.802748390636125E-5
"7708,2848",2024-05-24,8.21133473073277E-5
"7713,2848",2024-05-24,7.988216464061351E-5
"7718,2848",2024-05-24,6.219114035922456E-5
"7723,2848",2024-05-24,6.20468168908967E-5
"7728,2848",2024-05-24,6.082666612397854E-5
"7733,2848",2024-05-24,5.80075655048567E-5
"7688,2853",2024-05-24,6.720115382207814E-5
"7693,2853",2024-05-24,6.886349176864987E-5
"7698,2853",2024-05-24,7.004457070882229E-5
"7703,2853",2024-05-24,9.013033585704052E-5
"7708,2853",2024-05-24,9.118207838839775E-5
"7713,2853",2024-05-24,8.753857522310393E-5
"7718,2853",2024-05-24,7.700975981189987E-5
"7723,2853",2024-05-24,7.704375912628477E-5
"7728,2853",2024-05-24,7.537935342604646E-5
"7733,2853",2024-05-24,7.360061005819405E-5
"7683,2858",2024-05-24,5.44439480706503E-5
"7688,2858",2024-05-24,6.941676960403179E-5
"7693,2858",2024-05-24,6.990103421869466E-5
"7698,2858",2024-05-24,7.310040203827482E-5
"7703,2858",2024-05-24,9.137812136117437E-5
"7708,2858",2024-05-24,9.139512383795037E-5
"7713,2858",2024-05-24,9.042598224770745E-5
"7718,2858",2024-05-24,8.821275001664483E-5
"7723,2858",2024-05-24,8.82812978160027E-5
"7728,2858",2024-05-24,8.125552429979346E-5
"7733,2858",2024-05-24,7.75237793355019E-5
"7688,2863",2024-05-24,7.497215913889789E-5
"7693,2863",2024-05-24,7.495877862915724E-5
"7698,2863",2024-05-24,7.85948744327893E-5
"7703,2863",2024-05-24,8.605804613251723E-5
"7708,2863",2024-05-24,8.604871594039783E-5
"7713,2863",2024-05-24,9.42948176794573E-5
"7718,2863",2024-05-24,1.0011292669814237E-4
"7723,2863",2024-05-24,1.0012172510624493E-4
"7728,2863",2024-05-24,8.89066436104177E-5
"7733,2863",2024-05-24,8.545426904319183E-5
"7693,2868",2024-05-24,6.989117895325629E-5
"7698,2868",2024-05-24,7.71121923800428E-5
"7703,2868",2024-05-24,8.46249910363535E-5
"7708,2868",2024-05-24,8.463113197248005E-5
"7713,2868",2024-05-24,9.707285205694209E-5
"7718,2868",2024-05-24,1.0154336344553417E-4
"7723,2868",2024-05-24,1.0171209220424088E-4
"7728,2868",2024-05-24,1.043067230433651E-4
"7733,2868",2024-05-24,1.044819299218195E-4
"7693,2873",2024-05-24,6.903901772532644E-5
"7698,2873",2024-05-24,7.95087655050982E-5
"7703,2873",2024-05-24,8.291027363911192E-5
"7708,2873",2024-05-24,8.299400645367101E-5
"7713,2873",2024-05-24,9.63058271099633E-5
"7718,2873",2024-05-24,9.801068387481E-5
"7723,2873",2024-05-24,9.789692007052748E-5
"7728,2873",2024-05-24,9.977063167330518E-5
"7733,2873",2024-05-24,9.972347638409734E-5
"7693,2878",2024-05-24,6.753312196666587E-5
"7698,2878",2024-05-24,7.739217431159795E-5
"7703,2878",2024-05-24,7.796562003033991E-5
"7708,2878",2024-05-24,7.826685095071092E-5
"7713,2878",2024-05-24,8.406049596342414E-5
"7718,2878",2024-05-24,8.430324072315057E-5
"7723,2878",2024-05-24,8.161249035522446E-5
"7728,2878",2024-05-24,7.384791701086351E-5
"7693,2883",2024-05-24,6.833115896156997E-5
"7698,2883",2024-05-24,7.384859435900934E-5
"7703,2883",2024-05-24,7.38407709815693E-5
"7708,2883",2024-05-24,7.358118581003304E-5
"7713,2883",2024-05-24,7.216407275322422E-5
"7718,2883",2024-05-24,7.215058809724086E-5
"7723,2883",2024-05-24,6.566223546828086E-5
"7703,2888",2024-05-24,6.793486639342509E-5
"7708,2888",2024-05-24,6.750573365670966E-5
"7713,2888",2024-05-24,6.700223644708022E-5
"7718,2888",2024-05-24,6.696631372586473E-5
"7723,2888",2024-05-24,5.6896870434800855E-5
"7713,2843",2024-05-25,8.072357213693018E-5
"7718,2843",2024-05-25,7.598444030598061E-5
"7723,2843",2024-05-25,8.597365595880917E-5
"7708,2848",2024-05-25,8.900187842839704E-5
"7713,2848",2024-05-25,8.319511061474645E-5
"7718,2848",2024-05-25,8.330706225209528E-5
"7723,2848",2024-05-25,9.107174505308845E-5
"7728,2848",2024-05-25,1.0680892647617036E-4
"7733,2848",2024-05-25,1.0201295178388119E-4
"7688,2853",2024-05-25,5.8121904500564346E-5
"7693,2853",2024-05-25,6.0700434696585664E-5
"7698,2853",2024-05-25,6.955871885117539E-5
"7703,2853",2024-05-25,7.546156568196592E-5
"7708,2853",2024-05-25,8.407094537294085E-5
"7713,2853",2024-05-25,9.402662895087528E-5
"7718,2853",2024-05-25,8.904318665122478E-5
"7723,2853",2024-05-25,8.816217061777295E-5
"7728,2853",2024-05-25,1.1773377979354375E-4
"7733,2853",2024-05-25,1.0428546331713693E-4
"7683,2858",2024-05-25,6.144139179356537E-5
"7688,2858",2024-05-25,6.382980745385556E-5
"7693,2858",2024-05-25,6.411274191454728E-5
"7698,2858",2024-05-25,6.749542987379904E-5
"7703,2858",2024-05-25,6.685593014790557E-5
"7708,2858",2024-05-25,6.797603488244391E-5
"7713,2858",2024-05-25,8.162542759578147E-5
"7718,2858",2024-05-25,9.103349335056143E-5
"7723,2858",2024-05-25,9.555282046188373E-5
"7728,2858",2024-05-25,1.040491310178322E-4
"7733,2858",2024-05-25,1.0063675852846223E-4
"7688,2863",2024-05-25,6.127577524310921E-5
"7693,2863",2024-05-25,6.2622309179527E-5
"7698,2863",2024-05-25,6.520862500436656E-5
"7703,2863",2024-05-25,6.457686797939776E-5
"7708,2863",2024-05-25,6.547605345495369E-5
"7713,2863",2024-05-25,7.070480112126162E-5
"7718,2863",2024-05-25,9.578590075917179E-5
"7723,2863",2024-05-25,9.796545402020644E-5
"7728,2863",2024-05-25,9.762601321703569E-5
"7733,2863",2024-05-25,1.0284720637102049E-4
"7693,2868",2024-05-25,5.7073129120375735E-5
"7698,2868",2024-05-25,6.239817687496771E-5
"7703,2868",2024-05-25,7.563123953930681E-5
"7708,2868",2024-05-25,7.456777911386803E-5
"7713,2868",2024-05-25,7.427235924010809E-5
"7718,2868",2024-05-25,9.90055167581948E-5
"7723,2868",2024-05-25,1.0392961299337347E-4
"7728,2868",2024-05-25,1.0226539781430057E-4
"7733,2868",2024-05-25,9.576479925050457E-5
"7693,2873",2024-05-25,6.525886884649413E-5
"7698,2873",2024-05-25,6.626436893686954E-5
"7703,2873",2024-05-25,6.606562926599744E-5
"7708,2873",2024-05-25,6.773277496417386E-5
"7713,2873",2024-05-25,6.956131839917742E-5
"7718,2873",2024-05-25,7.464029827297413E-5
"7723,2873",2024-05-25,9.391552758096695E-5
"7728,2873",2024-05-25,9.233299659788016E-5
"7733,2873",2024-05-25,8.68154306172989E-5
"7693,2878",2024-05-25,6.362065050724054E-5
"7698,2878",2024-05-25,6.359857831862785E-5
"7703,2878",2024-05-25,5.965076578636832E-5
"7708,2878",2024-05-25,6.816346451308567E-5
"7713,2878",2024-05-25,6.376969419002002E-5
"7718,2878",2024-05-25,5.880748832239347E-5
"7723,2878",2024-05-25,6.183490106326674E-5
"7728,2878",2024-05-25,7.646038211274221E-5
"7693,2883",2024-05-25,5.330120627582281E-5
"7698,2883",2024-05-25,5.791870218709847E-5
"7703,2883",2024-05-25,6.238572732744475E-5
"7708,2883",2024-05-25,5.8463365896802954E-5
"7713,2883",2024-05-25,5.626965482471241E-5
"7718,2883",2024-05-25,5.87728022084328E-5
"7723,2883",2024-05-25,6.657798682779678E-5
"7703,2888",2024-05-25,5.6482505133578357E-5
"7708,2888",2024-05-25,5.276447444137143E-5
"7713,2888",2024-05-25,5.538626907276401E-5
"7718,2888",2024-05-25,5.63931072423874E-5
"7723,2888",2024-05-25,5.8210084420211774E-5
"7713,2843",2024-05-26,1.2347512227629744E-4
"7718,2843",2024-05-26,1.109693541487024E-4
"7723,2843",2024-05-26,1.220099300515617E-4
"7708,2848",2024-05-26,1.1944735385102884E-4
"7713,2848",2024-05-26,1.27770191710252E-4
"7718,2848",2024-05-26,1.252002848099293E-4
"7723,2848",2024-05-26,1.244618918140885E-4
"7728,2848",2024-05-26,1.2380794006758031E-4
"7733,2848",2024-05-26,1.1227298846988977E-4
"7688,2853",2024-05-26,6.0309153306389334E-5
"7693,2853",2024-05-26,6.933567903520259E-5
"7698,2853",2024-05-26,8.366100412832226E-5
"7703,2853",2024-05-26,1.0452672649679754E-4
"7708,2853",2024-05-26,1.2330488298932586E-4
"7713,2853",2024-05-26,1.2735805294182486E-4
"7718,2853",2024-05-26,1.3255098872409822E-4
"7723,2853",2024-05-26,1.4185208410949252E-4
"7728,2853",2024-05-26,1.2620102800092902E-4
"7733,2853",2024-05-26,1.0378282116869634E-4
"7683,2858",2024-05-26,6.983713269834266E-5
"7688,2858",2024-05-26,5.871122740128648E-5
"7693,2858",2024-05-26,7.353561620235368E-5
"7698,2858",2024-05-26,8.904693892498174E-5
"7703,2858",2024-05-26,1.0777288010953185E-4
"7708,2858",2024-05-26,1.2348538415003662E-4
"7713,2858",2024-05-26,1.2755815044531043E-4
"7718,2858",2024-05-26,1.1817495471222307E-4
"7723,2858",2024-05-26,1.284156133130569E-4
"7728,2858",2024-05-26,1.2388555916893908E-4
"7733,2858",2024-05-26,1.0345941468126406E-4
"7688,2863",2024-05-26,7.127978923248531E-5
"7693,2863",2024-05-26,7.703639946928279E-5
"7698,2863",2024-05-26,8.864798979540499E-5
"7703,2863",2024-05-26,1.0307701743203599E-4
"7708,2863",2024-05-26,1.1440617622403785E-4
"7713,2863",2024-05-26,1.1927830718006594E-4
"7718,2863",2024-05-26,1.3101805703891404E-4
"7723,2863",2024-05-26,1.0656653277272718E-4
"7728,2863",2024-05-26,9.970936012557714E-5
"7733,2863",2024-05-26,1.0237584396791107E-4
"7693,2868",2024-05-26,7.622789567351192E-5
"7698,2868",2024-05-26,8.326927014314359E-5
"7703,2868",2024-05-26,9.350957832064832E-5
"7708,2868",2024-05-26,9.495242940612646E-5
"7713,2868",2024-05-26,1.09864498517615E-4
"7718,2868",2024-05-26,1.2737803662047988E-4
"7723,2868",2024-05-26,9.683567210749594E-5
"7728,2868",2024-05-26,8.470532081779702E-5
"7733,2868",2024-05-26,9.217358411689438E-5
"7693,2873",2024-05-26,7.021011294863897E-5
"7698,2873",2024-05-26,7.772452261791404E-5
"7703,2873",2024-05-26,8.821216188072206E-5
"7708,2873",2024-05-26,9.129858454947468E-5
"7713,2873",2024-05-26,1.1635087339482739E-4
"7718,2873",2024-05-26,1.0261622501523737E-4
"7723,2873",2024-05-26,7.876156198732186E-5
"7728,2873",2024-05-26,7.695991787046405E-5
"7733,2873",2024-05-26,7.794466963076245E-5
"7693,2878",2024-05-26,7.116301115159809E-5
"7698,2878",2024-05-26,8.46469732204607E-5
"7703,2878",2024-05-26,8.772158414993377E-5
"7708,2878",2024-05-26,8.954578994489095E-5
"7713,2878",2024-05-26,9.648680208478536E-5
"7718,2878",2024-05-26,9.297882980569579E-5
"7723,2878",2024-05-26,6.842291906985984E-5
"7728,2878",2024-05-26,7.309911062101097E-5
"7693,2883",2024-05-26,7.619311779329109E-5
"7698,2883",2024-05-26,9.189998627436607E-5
"7703,2883",2024-05-26,8.62667258241866E-5
"7708,2883",2024-05-26,8.819855807416046E-5
"7713,2883",2024-05-26,9.407032641110303E-5
"7718,2883",2024-05-26,7.73274325583702E-5
"7723,2883",2024-05-26,6.933113921351431E-5
"7703,2888",2024-05-26,8.949807332707167E-5
"7708,2888",2024-05-26,9.041306434453402E-5
"7713,2888",2024-05-26,8.966980349002938E-5
"7718,2888",2024-05-26,7.875608757861782E-5
"7723,2888",2024-05-26,7.96747896709802E-5
"7713,2843",2024-05-27,1.6021109132166792E-4
"7718,2843",2024-05-27,1.3991369860335951E-4
"7723,2843",2024-05-27,1.221896992360178E-4
"7708,2848",2024-05-27,1.7390420952992318E-4
"7713,2848",2024-05-27,1.697080904638181E-4
"7718,2848",2024-05-27,1.430418846599669E-4
"7723,2848",2024-05-27,1.3569559285359512E-4
"7728,2848",2024-05-27,1.566733782713975E-4
"7733,2848",2024-05-27,1.9824752949051917E-4
"7688,2853",2024-05-27,7.985155444404647E-5
"7693,2853",2024-05-27,8.582516946511729E-5
"7698,2853",2024-05-27,9.451100428473144E-5
"7703,2853",2024-05-27,1.1729700082847893E-4
"7708,2853",2024-05-27,1.4915263317828324E-4
"7713,2853",2024-05-27,1.5275918438514068E-4
"7718,2853",2024-05-27,1.462351677933666E-4
"7723,2853",2024-05-27,1.5994944315865452E-4
"7728,2853",2024-05-27,1.7730464440499338E-4
"7733,2853",2024-05-27,1.8215431504840982E-4
"7683,2858",2024-05-27,9.184873960966827E-5
"7688,2858",2024-05-27,8.462571471163944E-5
"7693,2858",2024-05-27,9.02697130269514E-5
"7698,2858",2024-05-27,9.685486721594507E-5
"7703,2858",2024-05-27,1.2943142678588523E-4
"7708,2858",2024-05-27,1.3844067561977558E-4
"7713,2858",2024-05-27,1.4259022598488467E-4
"7718,2858",2024-05-27,1.5330071722270003E-4
"7723,2858",2024-05-27,1.8270615894654663E-4
"7728,2858",2024-05-27,1.8248798963559716E-4
"7733,2858",2024-05-27,1.8367689591649043E-4
"7688,2863",2024-05-27,9.00206709825844E-5
"7693,2863",2024-05-27,9.473402832253378E-5
"7698,2863",2024-05-27,9.438863236861887E-5
"7703,2863",2024-05-27,1.1248081590081693E-4
"7708,2863",2024-05-27,1.2270522327928143E-4
"7713,2863",2024-05-27,1.3321341199464416E-4
"7718,2863",2024-05-27,1.5173421822828236E-4
"7723,2863",2024-05-27,1.8059440344361932E-4
"7728,2863",2024-05-27,2.0664239047327689E-4
"7733,2863",2024-05-27,2.0412463709177042E-4
"7693,2868",2024-05-27,9.255580896422815E-5
"7698,2868",2024-05-27,8.335987551083043E-5
"7703,2868",2024-05-27,9.647502881075138E-5
"7708,2868",2024-05-27,1.1128557094759505E-4
"7713,2868",2024-05-27,1.2367263367518005E-4
"7718,2868",2024-05-27,1.3189353510677758E-4
"7723,2868",2024-05-27,1.5510060060191301E-4
"7728,2868",2024-05-27,1.7592472451641655E-4
"7733,2868",2024-05-27,1.6364857908855292E-4
"7693,2873",2024-05-27,8.373372270590831E-5
"7698,2873",2024-05-27,7.900603921331561E-5
"7703,2873",2024-05-27,9.912038561120108E-5
"7708,2873",2024-05-27,1.0647152624107538E-4
"7713,2873",2024-05-27,1.1028485152931314E-4
"7718,2873",2024-05-27,1.2234334058942037E-4
"7723,2873",2024-05-27,1.38150280842549E-4
"7728,2873",2024-05-27,1.3749229070229827E-4
"7733,2873",2024-05-27,1.192818176211037E-4
"7693,2878",2024-05-27,8.042105344942235E-5
"7698,2878",2024-05-27,7.942299433032744E-5
"7703,2878",2024-05-27,9.184053260114404E-5
"7708,2878",2024-05-27,1.0374404289393542E-4
"7713,2878",2024-05-27,1.0912662722382005E-4
"7718,2878",2024-05-27,1.16115994460343E-4
"7723,2878",2024-05-27,1.1752536277062529E-4
"7728,2878",2024-05-27,1.167642056027914E-4
"7693,2883",2024-05-27,8.580212844716328E-5
"7698,2883",2024-05-27,7.609226898678952E-5
"7703,2883",2024-05-27,8.730014482021579E-5
"7708,2883",2024-05-27,1.0277414211158678E-4
"7713,2883",2024-05-27,1.1607375595229138E-4
"7718,2883",2024-05-27,1.0957514872662587E-4
"7723,2883",2024-05-27,1.0821016657035051E-4
"7703,2888",2024-05-27,9.595526407544082E-5
"7708,2888",2024-05-27,1.0060703092498225E-4
"7713,2888",2024-05-27,1.0728049307063355E-4
"7718,2888",2024-05-27,1.0452929405621586E-4
"7723,2888",2024-05-27,1.0700392689444987E-4
"7713,2843",2024-05-28,1.5315334739115228E-4
"7718,2843",2024-05-28,1.373697399080361E-4
"7723,2843",2024-05-28,1.3280123869628967E-4
"7708,2848",2024-05-28,1.306797379061122E-4
"7713,2848",2024-05-28,1.3992249465620676E-4
"7718,2848",2024-05-28,1.372859869893971E-4
"7723,2848",2024-05-28,1.379498174130966E-4
"7728,2848",2024-05-28,1.553855540493907E-4
"7733,2848",2024-05-28,1.8315700609322383E-4
"7688,2853",2024-05-28,6.630560165626414E-5
"7693,2853",2024-05-28,7.756301388271106E-5
"7698,2853",2024-05-28,7.613179923203923E-5
"7703,2853",2024-05-28,8.47621404218819E-5
"7708,2853",2024-05-28,1.2039287981356838E-4
"7713,2853",2024-05-28,1.4496919651159514E-4
"7718,2853",2024-05-28,1.5504435356503995E-4
"7723,2853",2024-05-28,1.703340364782805E-4
"7728,2853",2024-05-28,1.925997432427753E-4
"7733,2853",2024-05-28,1.7864036343662705E-4
"7683,2858",2024-05-28,7.734209165944423E-5
"7688,2858",2024-05-28,6.365162709110393E-5
"7693,2858",2024-05-28,5.655509746930909E-5
"7698,2858",2024-05-28,7.057678661024551E-5
"7703,2858",2024-05-28,8.560886315755111E-5
"7708,2858",2024-05-28,1.0428930610841919E-4
"7713,2858",2024-05-28,1.5163055180675397E-4
"7718,2858",2024-05-28,1.871119527250793E-4
"7723,2858",2024-05-28,1.975750402379093E-4
"7728,2858",2024-05-28,1.899541219656554E-4
"7733,2858",2024-05-28,1.6472237373631646E-4
"7688,2863",2024-05-28,7.601721771625846E-5
"7693,2863",2024-05-28,7.532222303934864E-5
"7698,2863",2024-05-28,7.39488841204834E-5
"7703,2863",2024-05-28,9.283416671790844E-5
"7708,2863",2024-05-28,1.2029140884432964E-4
"7713,2863",2024-05-28,1.5515334866960938E-4
"7718,2863",2024-05-28,2.1083732571633215E-4
"7723,2863",2024-05-28,1.9930612875693015E-4
"7728,2863",2024-05-28,1.7129767450772552E-4
"7733,2863",2024-05-28,1.4549192483438733E-4
"7693,2868",2024-05-28,7.804972355894918E-5
"7698,2868",2024-05-28,7.94963217416043E-5
"7703,2868",2024-05-28,9.149737413216235E-5
"7708,2868",2024-05-28,1.0072520766650308E-4
"7713,2868",2024-05-28,1.3498505197907234E-4
"7718,2868",2024-05-28,1.7549121725450522E-4
"7723,2868",2024-05-28,1.4561225769390708E-4
"7728,2868",2024-05-28,1.3781459270843048E-4
"7733,2868",2024-05-28,1.261535115571539E-4
"7693,2873",2024-05-28,6.582738312966264E-5
"7698,2873",2024-05-28,7.667127231307926E-5
"7703,2873",2024-05-28,8.266411558059924E-5
"7708,2873",2024-05-28,9.572743945397934E-5
"7713,2873",2024-05-28,1.2056377245481686E-4
"7718,2873",2024-05-28,1.3315810041497885E-4
"7723,2873",2024-05-28,1.0563926170949099E-4
"7728,2873",2024-05-28,1.0295539817249655E-4
"7733,2873",2024-05-28,9.792033992643868E-5
"7693,2878",2024-05-28,6.784972605841555E-5
"7698,2878",2024-05-28,7.423481074659488E-5
"7703,2878",2024-05-28,8.265641070432323E-5
"7708,2878",2024-05-28,9.40457390503865E-5
"7713,2878",2024-05-28,1.1766760138804126E-4
"7718,2878",2024-05-28,1.1317259966030394E-4
"7723,2878",2024-05-28,9.76357286146963E-5
"7728,2878",2024-05-28,9.020243764385077E-5
"7693,2883",2024-05-28,6.903552847118602E-5
"7698,2883",2024-05-28,6.781744004160858E-5
"7703,2883",2024-05-28,7.524177376549587E-5
"7708,2883",2024-05-28,8.79845792509487E-5
"7713,2883",2024-05-28,1.007375321714836E-4
"7718,2883",2024-05-28,9.86093175060383E-5
"7723,2883",2024-05-28,9.153358989305327E-5
"7703,2888",2024-05-28,8.170091567365098E-5
"7708,2888",2024-05-28,9.650712610673729E-5
"7713,2888",2024-05-28,9.917268025582075E-5
"7718,2888",2024-05-28,8.566616079259598E-5
"7723,2888",2024-05-28,8.556685738114084E-5
"7713,2843",2024-05-29,1.0981821552900417E-4
"7718,2843",2024-05-29,1.1133580668949694E-4
"7723,2843",2024-05-29,1.2641275942813998E-4
"7708,2848",2024-05-29,1.2482014990880663E-4
"7713,2848",2024-05-29,1.227781959603647E-4
"7718,2848",2024-05-29,1.2622244756216867E-4
"7723,2848",2024-05-29,1.4019975326644312E-4
"7728,2848",2024-05-29,1.3467284261488817E-4
"7733,2848",2024-05-29,1.2887721268624994E-4
"7688,2853",2024-05-29,6.630308397473836E-5
"7693,2853",2024-05-29,7.746233691823491E-5
"7698,2853",2024-05-29,8.057741055594963E-5
"7703,2853",2024-05-29,9.674740044845776E-5
"7708,2853",2024-05-29,1.1450449958650331E-4
"7713,2853",2024-05-29,1.196365149441641E-4
"7718,2853",2024-05-29,1.334469399794146E-4
"7723,2853",2024-05-29,1.3759754399996112E-4
"7728,2853",2024-05-29,1.4030740602169264E-4
"7733,2853",2024-05-29,1.4157468515200238E-4
"7683,2858",2024-05-29,5.646759107792024E-5
"7688,2858",2024-05-29,6.277528942236041E-5
"7693,2858",2024-05-29,5.863371810216361E-5
"7698,2858",2024-05-29,6.681536627944149E-5
"7703,2858",2024-05-29,8.874010462295832E-5
"7708,2858",2024-05-29,9.197213782025226E-5
"7713,2858",2024-05-29,1.0941982313643173E-4
"7718,2858",2024-05-29,1.3067876389929236E-4
"7723,2858",2024-05-29,1.317314440894079E-4
"7728,2858",2024-05-29,1.4452787985891948E-4
"7733,2858",2024-05-29,1.624161070865098E-4
"7688,2863",2024-05-29,6.430750643149843E-5
"7693,2863",2024-05-29,6.75092770836458E-5
"7698,2863",2024-05-29,7.023438274078849E-5
"7703,2863",2024-05-29,8.249848768583975E-5
"7708,2863",2024-05-29,8.671926000738241E-5
"7713,2863",2024-05-29,1.1114824403623324E-4
"7718,2863",2024-05-29,1.342727891623218E-4
"7723,2863",2024-05-29,1.3364381776898262E-4
"7728,2863",2024-05-29,1.40924167248962E-4
"7733,2863",2024-05-29,1.5045401226379713E-4
"7693,2868",2024-05-29,6.095665541962983E-5
"7698,2868",2024-05-29,7.226470589302769E-5
"7703,2868",2024-05-29,7.017716487418516E-5
"7708,2868",2024-05-29,7.542056527665862E-5
"7713,2868",2024-05-29,1.033697149550182E-4
"7718,2868",2024-05-29,1.1114139193478882E-4
"7723,2868",2024-05-29,1.206894170878133E-4
"7728,2868",2024-05-29,1.2533638574655485E-4
"7733,2868",2024-05-29,1.331177609146481E-4
"7693,2873",2024-05-29,6.368387286910102E-5
"7698,2873",2024-05-29,7.114746387837231E-5
"7703,2873",2024-05-29,7.4419482184742E-5
"7708,2873",2024-05-29,8.008191044061521E-5
"7713,2873",2024-05-29,9.28774891844685E-5
"7718,2873",2024-05-29,9.676857059913973E-5
"7723,2873",2024-05-29,9.851984090527217E-5
"7728,2873",2024-05-29,1.0196149872342192E-4
"7733,2873",2024-05-29,1.1177009261213805E-4
"7693,2878",2024-05-29,6.640181818638869E-5
"7698,2878",2024-05-29,6.604223924227923E-5
"7703,2878",2024-05-29,6.614074973249734E-5
"7708,2878",2024-05-29,8.397803989917975E-5
"7713,2878",2024-05-29,8.693805211854998E-5
"7718,2878",2024-05-29,8.783596337914827E-5
"7723,2878",2024-05-29,8.04273757411665E-5
"7728,2878",2024-05-29,8.627580407864024E-5
"7693,2883",2024-05-29,6.423647672879204E-5
"7698,2883",2024-05-29,6.749098980491726E-5
"7703,2883",2024-05-29,6.972985751751869E-5
"7708,2883",2024-05-29,8.164446310741515E-5
"7713,2883",2024-05-29,8.690039828326623E-5
"7718,2883",2024-05-29,7.979800154883629E-5
"7723,2883",2024-05-29,6.617835245512397E-5
"7703,2888",2024-05-29,6.449606520207785E-5
"7708,2888",2024-05-29,6.997314114190746E-5
"7713,2888",2024-05-29,7.409774397024139E-5
"7718,2888",2024-05-29,7.094253154812358E-5
"7723,2888",2024-05-29,6.823479270580422E-5
"7713,2843",2024-05-29,7.708669376683219E-5
"7718,2843",2024-05-29,8.215229058012753E-5
"7723,2843",2024-05-29,8.38548060866862E-5
"7708,2848",2024-05-29,7.496046599797097E-5
"7713,2848",2024-05-29,8.626772409156568E-5
"7718,2848",2024-05-29,8.860207938927225E-5
"7723,2848",2024-05-29,1.1158691240827843E-4
"7728,2848",2024-05-29,1.2107823167458001E-4
"7733,2848",2024-05-29,1.2198042621918975E-4
"7688,2853",2024-05-29,3.381416739765798E-5
"7693,2853",2024-05-29,3.198143423594548E-5
"7698,2853",2024-05-29,3.274358356210663E-5
"7703,2853",2024-05-29,4.431794939816005E-5
"7708,2853",2024-05-29,7.904083901629398E-5
"7713,2853",2024-05-29,1.1078989769176074E-4
"7718,2853",2024-05-29,1.1262284262588333E-4
"7723,2853",2024-05-29,1.258263694464057E-4
"7728,2853",2024-05-29,1.2742452751867661E-4
"7733,2853",2024-05-29,1.2082641887310155E-4
"7683,2858",2024-05-29,3.9881673741949756E-5
"7688,2858",2024-05-29,5.692367929152134E-5
"7693,2858",2024-05-29,5.804963902098588E-5
"7698,2858",2024-05-29,6.288116738922897E-5
"7703,2858",2024-05-29,7.685950330284847E-5
"7708,2858",2024-05-29,7.877432328180638E-5
"7713,2858",2024-05-29,8.915886448472036E-5
"7718,2858",2024-05-29,9.434691955036846E-5
"7723,2858",2024-05-29,1.2215924905923593E-4
"7728,2858",2024-05-29,1.2582939288402747E-4
"7733,2858",2024-05-29,1.323784907211857E-4
"7688,2863",2024-05-29,5.717383010925054E-5
"7693,2863",2024-05-29,5.973100444279673E-5
"7698,2863",2024-05-29,6.245989653629429E-5
"7703,2863",2024-05-29,6.9339126603432E-5
"7708,2863",2024-05-29,7.416491138811456E-5
"7713,2863",2024-05-29,8.809376454561312E-5
"7718,2863",2024-05-29,9.474067392100943E-5
